id,created_by,created_date,updated_by,updated_date,approved_date,cost,requested_date,status,client_id,jobsite_id,payment_milestone_id,payment_milestone_bid_id,project_detail_id,subcontractor_id
1d70891a-5a05-464c-8acf-0e9d52c0739d,NULL,2024-02-26 11:23:33,NULL,2024-02-26 11:23:33,NULL,122210,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,225e0d98-8eb2-4b85-a3da-5dd7831a9652,da20557b-91f1-4ebf-803e-b9e218e977ca,NULL,0d42b62a-d2c1-44ab-806c-57280cd2d05a,a3d2b1e9-d64f-46b7-85f5-af83442a5547
1ec1af61-e939-41c4-bb39-a3dac228d7f1,NULL,2024-03-28 05:45:37,NULL,2024-03-28 05:45:37,NULL,181800,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,d0bdd6ab-452c-4412-b1f8-71760d50ac11,822ee5df-9ef4-4c70-b701-66470372fc55,NULL,9f334f04-478c-4f50-ba10-bf0f8c5dd841,1c414d9d-c37d-47cd-9f7d-882d51abb8e6
2060f451-e714-49c3-a09f-179b1d9e7c9f,NULL,2023-09-29 11:15:33,NULL,2023-09-29 11:15:33,NULL,3150,NULL,NOT_SUBMITTED,19430a8c-6324-4105-8fc5-b7973e8f5d7f,d3f05854-86cd-484c-94d9-34b01689f21e,d651603d-809b-4a24-8fd8-d33e17a4b531,ed3b289d-ef6b-4df3-87c3-4284c4c4cc36,c57a3a29-ee88-4d22-9bd7-1a103176cf61,a3d2b1e9-d64f-46b7-85f5-af83442a5547
208eff4c-340a-48b1-a76e-dca3ab428eec,NULL,2025-04-29 11:40:56,NULL,2025-04-29 12:31:58,2025-04-29 12:31:58,188000,2025-04-29 12:29:46,APPROVED,c0f385bf-790f-431d-8dc4-1bf83ba3a392,87a364a5-c7b2-4f94-8897-35d5bb8453e0,c61b8ec7-b624-4dd8-abe4-d0fd63b55f18,ab13e57d-13c3-4835-9e4e-334910013a19,5e4b099b-929c-4436-bfb0-a810ad2c367f,2dc73d61-8642-42b9-bcea-817ee1d1abbf
20d036b4-dd61-4cc8-81fa-2026a1102a86,NULL,2024-03-14 09:51:07,NULL,2024-03-18 11:38:26,2024-03-18 11:38:26,45,2024-03-18 11:33:03,APPROVED,c8367fc3-d459-4b83-b48b-37521e6d4795,e23cc70e-5b18-49b6-90a0-34fb772fbff5,91f951e8-4d7c-48e7-a461-d2a65ec240ee,NULL,cd62ee3f-216b-434a-a432-05405b4fbd83,c1e99329-85c4-457f-9e56-40760d57aff5
20ea3bb1-5f44-4d8d-b938-0f40a80139f8,NULL,2024-07-31 09:54:22,NULL,2024-07-31 09:57:10,2024-07-31 09:57:10,10000,2024-07-31 09:56:11,APPROVED,c8367fc3-d459-4b83-b48b-37521e6d4795,4bb38ad1-25ff-4a43-8a73-0b4a54382b91,93dbd450-5936-4238-8fa7-510e71f86aab,NULL,98b44fe8-0e7a-4613-88ce-c6196307c4a5,73c35bda-c637-4513-a758-b9491df12540
22231dfb-9370-4817-a1f3-2a2b46579154,NULL,2024-06-13 11:07:30,NULL,2024-06-13 11:07:30,NULL,11,NULL,NOT_SUBMITTED,b91189e3-47b3-44b1-a685-0252e97c7d1c,f1d49d1d-03b1-4917-9764-32c7eab3015b,0e69d815-67e7-4b40-bf03-c5c36fe4f7f9,9d8c75c2-7d1a-4ecc-b3c3-5b7b7569c9ba,d0e14199-42e8-4f9a-b56f-6262ca317cfa,a3d2b1e9-d64f-46b7-85f5-af83442a5547
223e1b56-b5e0-4b25-973a-6a3ac0dd987d,NULL,2024-04-19 10:54:23,NULL,2024-04-19 10:54:23,NULL,100,NULL,NOT_SUBMITTED,b91189e3-47b3-44b1-a685-0252e97c7d1c,b3a35b25-ac31-4e02-8d7c-00c41e976af1,036ff258-9a17-469d-b611-a00efd168adb,2b11cd84-2eb0-45c4-93fa-2e1c9478f76a,aa626b74-3cac-465c-945e-0f857999547b,a3d2b1e9-d64f-46b7-85f5-af83442a5547
227a5231-24e4-40e7-93ef-f5eb4a278674,NULL,2024-08-28 09:19:02,NULL,2024-08-28 09:19:02,NULL,123333210,NULL,NOT_SUBMITTED,b91189e3-47b3-44b1-a685-0252e97c7d1c,49a53b14-21ff-44b0-8eb1-c6efb304ea27,8bfa3468-4a19-48d5-b8da-9252e7754454,NULL,7f1d525e-5f18-46ce-9a46-9388a2d8b013,73c35bda-c637-4513-a758-b9491df12540
22fb4d35-173c-4194-ad94-97a88d35a904,NULL,2024-03-26 08:59:31,NULL,2025-05-07 10:41:17,2025-05-07 10:41:17,845,2024-08-20 09:24:22,APPROVED,c8367fc3-d459-4b83-b48b-37521e6d4795,71b9cf11-f0c0-45f3-81af-08ccd33a49fe,85264a93-8af2-477d-a6b4-ccfdc803fb1e,4f58a705-a9cf-472f-a969-21e51a179f55,fe8b09c9-509f-4592-8f5d-2125d8c52074,8e9967a6-5915-45d4-a25e-11b1876d18df
239c5da2-dcbc-4673-b139-43d827cb58b4,NULL,2024-04-23 07:15:40,NULL,2024-04-23 08:38:45,2024-04-23 08:38:45,100,2024-04-23 08:36:34,APPROVED,b91189e3-47b3-44b1-a685-0252e97c7d1c,feacb584-f45b-4265-8568-4bce7584ee00,2e21dd16-9b55-461d-b793-5c7cabb32565,NULL,ec77fca4-82ea-4974-adfc-1d5bf9825529,8e9967a6-5915-45d4-a25e-11b1876d18df
23a9fa56-da54-490f-a304-e64f792c83af,NULL,2024-08-01 11:39:53,NULL,2024-08-01 11:39:53,NULL,654,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,3e440195-0925-4360-89ae-84009fa64a5e,196c6656-47ac-4652-bdb1-d6f669d7ed03,d4c37028-981c-4d6f-8e97-6d7e988f56fc,3599a7f4-a650-4aad-bed3-988a450d7ba2,a3d2b1e9-d64f-46b7-85f5-af83442a5547
2412c5c2-eecc-4173-8c02-6b4a04385b03,NULL,2024-08-22 11:10:48,NULL,2024-08-22 11:10:48,NULL,40,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,44615858-8839-4290-998c-e8500d4dcd88,21c941b9-524c-453f-8c0c-bbbd95c052b6,NULL,0033cb83-cd09-412c-a6e8-1eb4f3918d0f,8e9967a6-5915-45d4-a25e-11b1876d18df
24152211-f006-4790-8277-01614bf70417,NULL,2024-03-26 05:19:54,NULL,2024-07-04 06:43:05,2024-07-04 06:43:05,799,2024-03-28 10:38:04,APPROVED,c8367fc3-d459-4b83-b48b-37521e6d4795,6af7ef38-782c-4864-bdee-8185c5e0486a,a050c46a-a7b7-4577-a10c-217bdaec2f1e,050bc438-2958-465d-924f-edbc5932e81b,7ade23e8-ef5b-4db5-ab0d-c2146c511b2f,8e9967a6-5915-45d4-a25e-11b1876d18df
25536c0a-df58-4adb-ad71-df467b81fa3a,NULL,2024-01-23 09:05:21,NULL,2024-01-23 09:05:21,NULL,25,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,46a9f002-8f6d-4006-b338-c8d1623cb044,163b38ee-91fb-4c8c-b530-242f5faa2784,b72b160c-fc43-48e4-b021-d2bcb1bca1d5,f847e7a4-5947-485e-bdc3-ae297f2b4e50,c1e99329-85c4-457f-9e56-40760d57aff5
2781eef2-5a8d-41cc-b5b3-ea62071f7e8a,NULL,2023-09-29 11:15:15,NULL,2024-01-25 06:42:16,NULL,1440,2024-01-25 06:42:16,REQUESTED,19430a8c-6324-4105-8fc5-b7973e8f5d7f,5801541a-9231-40db-bdff-ca8f9927ddcc,2ceb3c34-902c-4608-946a-38ad27e79b00,4546e7d2-e983-4cef-85ab-973fc525a376,89e647a8-bba3-4b8b-bd8f-0fad41ba0e2d,a3d2b1e9-d64f-46b7-85f5-af83442a5547
27a6b476-72eb-4911-afd3-0c1184d29b28,NULL,2024-07-17 04:09:19,NULL,2024-07-17 04:09:19,NULL,18,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,6f9faf35-193a-477b-9b14-d4d2bd09f167,8b7ae9d9-2a54-4565-b651-fd65d8d53078,a094b6f5-5c35-46ba-af30-83f16c3a4bc3,96a65cd7-9325-4345-a862-1cf7a7fe6842,a3d2b1e9-d64f-46b7-85f5-af83442a5547
27dfb1d8-1aa5-42cf-bf9f-7a322a6942c2,NULL,2024-04-25 05:41:23,NULL,2024-10-30 11:23:16,2024-10-30 11:23:16,101.53846153846152,2024-08-27 12:32:41,APPROVED,b91189e3-47b3-44b1-a685-0252e97c7d1c,3dfa094f-b839-4034-8f9f-f6ffddfac5b2,3356bbf0-41bc-44c9-b7c3-91d1edc6156f,NULL,481cef1a-c0c0-4bd1-9c3c-948b125302b8,8e9967a6-5915-45d4-a25e-11b1876d18df
28a1f169-ac22-4180-a298-002bed87567b,NULL,2024-07-03 12:28:38,NULL,2024-07-03 12:28:38,NULL,832.5,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,cc7fc76a-698c-45a4-9a8e-0b53515e6eb0,e6a22ed8-f175-417d-81f1-81808d6a8dfe,acd74c51-4897-4bbf-a3ee-347491181b4b,9467c620-3031-49be-861c-379b5c57c84a,c1e99329-85c4-457f-9e56-40760d57aff5
2a5ea7f8-c5d6-4f7d-b079-8135bf674838,NULL,2023-12-05 00:03:40,NULL,2024-07-04 06:43:05,2024-07-04 06:43:05,0,2024-01-09 10:54:30,APPROVED,c8367fc3-d459-4b83-b48b-37521e6d4795,107fa0b7-08e5-4247-b611-fc561148a6cc,e88746b7-3eed-45d9-a066-7d90733d2921,e9e3152f-1799-4bdb-8946-bb641381747d,527fc0c0-f67c-43b3-b65f-e8ac281ce2ca,a3d2b1e9-d64f-46b7-85f5-af83442a5547
2af7b38d-3ce2-4e7a-8843-9fb534ba63fd,NULL,2024-04-25 05:57:17,NULL,2024-04-25 06:14:22,2024-04-25 06:14:22,1500,2024-04-25 06:13:17,APPROVED,b91189e3-47b3-44b1-a685-0252e97c7d1c,0d9ece42-0a94-4033-be43-cd67e51be8cc,95f12cc7-9b4f-4129-8bfb-ff19a3effa03,0283e68b-bd84-40aa-a5f3-45bce2e10101,f257c0ae-e893-4dee-a6fd-25851628babc,8e9967a6-5915-45d4-a25e-11b1876d18df
2b0a550d-afb3-43e7-a9c2-ef0b2691d124,NULL,2024-01-23 11:01:41,NULL,2024-01-23 11:01:41,NULL,47,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,f14eb9a5-16ef-4d5f-9228-a15f9017a64c,f9732580-dad1-4a5f-b2d7-8d12499a563b,b1736bd1-52b0-44f5-a77f-59e37414f1e5,03b0fde9-0af9-470c-a385-499207009bd9,c1e99329-85c4-457f-9e56-40760d57aff5
2c4ffdc8-a00b-4046-94ac-cdeaea0adf8a,NULL,2024-03-14 09:51:07,NULL,2024-05-09 09:04:38,2024-05-09 09:04:38,999,2024-05-09 08:58:48,APPROVED,c8367fc3-d459-4b83-b48b-37521e6d4795,18dbfca9-bcc9-464c-8bd9-720ca6b487df,20d9593f-18fd-4d18-9bb8-13812ad5b641,f6674a64-9606-4a53-9339-ee5c086627d7,cd62ee3f-216b-434a-a432-05405b4fbd83,c1e99329-85c4-457f-9e56-40760d57aff5
2c71f41c-444f-484f-9cdc-ea00fed1904c,NULL,2024-03-21 07:29:23,NULL,2024-03-22 06:27:49,2024-03-22 06:27:49,458,2024-03-22 06:27:03,APPROVED,c8367fc3-d459-4b83-b48b-37521e6d4795,81b0f3eb-d6a3-4a9b-8245-d2a81210162a,ee707a1c-209b-4d7e-b739-58e47e0163ef,a3549d5b-0de9-4dc8-917c-a44a9612e723,4391caa2-bd99-40c8-b73a-6b957d9e2fe3,73c35bda-c637-4513-a758-b9491df12540
2d94da41-5a35-453c-bb06-486898aa291f,NULL,2024-04-25 05:00:50,NULL,2024-04-25 05:09:00,2024-04-25 05:09:00,1500,2024-04-25 05:07:06,APPROVED,b91189e3-47b3-44b1-a685-0252e97c7d1c,5e027741-740c-47f8-9f4d-39eb18845b94,3a90649e-e7df-46e4-ae71-71610badac7b,NULL,42b7eb21-f610-42eb-8fed-bda227dfef76,8e9967a6-5915-45d4-a25e-11b1876d18df
2e34ca63-9b4d-4efe-a8a2-e58b990ad867,NULL,2024-03-14 10:35:32,NULL,2024-03-14 10:35:32,NULL,795,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,1ac08c09-3721-4db0-aab6-ece7ff20fa66,ddc4caf6-5140-4419-a926-5ff2d0841d63,d111994d-128a-4f19-8232-a7d9042b1031,d9ed2f64-4f9e-4da8-ad9f-b4e1eacc4e57,a3d2b1e9-d64f-46b7-85f5-af83442a5547
2e7995aa-0cf5-4095-94a1-4a3737a21436,NULL,2024-01-31 07:03:17,NULL,2024-02-09 07:30:52,NULL,67,2024-02-09 07:30:52,REQUESTED,c8367fc3-d459-4b83-b48b-37521e6d4795,d700e9df-4430-451b-bb7f-ee44a8ba47a8,a3cb9c6a-81ac-4f7c-8603-9a27fefa0b92,235ce972-0a87-4f33-a711-61028a0e41e6,f7e09a53-c991-4eea-b00a-5e8f2cf6d589,a3d2b1e9-d64f-46b7-85f5-af83442a5547
2fe08f5c-ea6e-4b33-a849-29947fb48e4d,NULL,2024-08-28 06:16:39,NULL,2024-08-28 00:59:38,2024-08-28 00:59:38,100,NULL,APPROVED,b91189e3-47b3-44b1-a685-0252e97c7d1c,49a53b14-21ff-44b0-8eb1-c6efb304ea27,ce2bd004-43ed-4626-bc80-9ad9d43cc88c,0192e314-4cd5-4d2f-a3a6-a1d12cd013d9,7f1d525e-5f18-46ce-9a46-9388a2d8b013,73c35bda-c637-4513-a758-b9491df12540
3203a327-26cb-43c6-b628-068906c9080e,NULL,2024-07-17 03:55:13,NULL,2024-07-17 03:55:13,NULL,98.4,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,f86b87f1-74ac-476c-8a3d-544a4dadc744,97c245a0-d554-429e-a9a3-a990b6378788,7eb1e1f4-7c66-4616-ae06-11041721a2ae,aec0c22d-d0b3-4d77-9676-8bc416fba285,a3d2b1e9-d64f-46b7-85f5-af83442a5547
32c7efce-4f6b-4c85-a518-eade7149b7d0,NULL,2025-04-30 06:00:54,NULL,2025-04-30 06:39:34,NULL,24280,2025-04-30 06:31:30,REJECTED,c0f385bf-790f-431d-8dc4-1bf83ba3a392,0557d31c-70d7-4084-8d0c-cf9a1f7fb4c4,bfdf7847-0350-4e40-b41d-9939ba6bfd03,dba1985d-221c-4ab4-b4fb-5596844f2f81,64c1e657-18d7-4898-9bba-836061f604bc,6fdfa82e-6825-4658-a162-a518011bffd8
330ffc3e-040e-4e29-86b9-2b2b59d91f5a,NULL,2024-04-17 11:10:33,NULL,2024-04-17 11:18:26,2024-04-17 11:18:26,100,2024-04-17 11:15:07,APPROVED,3f8eb79e-f046-4317-adee-7b916a3ee09e,fdce8ccf-2cf4-472a-a701-8cd0e1f49d4b,bfc2c1b1-4640-425c-bad0-94f501be82f8,0563398c-1b9a-48cf-ad68-4212003c0161,95651905-3055-4d23-8f64-8a4ab10f38ef,73c35bda-c637-4513-a758-b9491df12540
33ca35b1-55f3-4a02-8e57-8fef17abb062,NULL,2024-03-28 10:49:05,NULL,2024-03-28 10:49:05,NULL,181800,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,d0bdd6ab-452c-4412-b1f8-71760d50ac11,c4562b3a-8816-49de-928d-a049aa3fe4cf,NULL,9f334f04-478c-4f50-ba10-bf0f8c5dd841,1c414d9d-c37d-47cd-9f7d-882d51abb8e6
34460ae4-dde8-41b6-860d-42940e0881d1,NULL,2024-08-28 08:52:55,NULL,2024-08-28 08:52:55,NULL,111110,NULL,NOT_SUBMITTED,b91189e3-47b3-44b1-a685-0252e97c7d1c,49a53b14-21ff-44b0-8eb1-c6efb304ea27,34d4ca3b-b851-453a-b925-3ea7ab14158a,NULL,7f1d525e-5f18-46ce-9a46-9388a2d8b013,73c35bda-c637-4513-a758-b9491df12540
36127906-92aa-45bc-b9d5-98786930555d,NULL,2025-04-30 06:00:55,NULL,2025-04-30 06:39:34,NULL,660.2,2025-04-30 06:29:00,REJECTED,c0f385bf-790f-431d-8dc4-1bf83ba3a392,a5bc1de9-9df3-4259-8b1f-8e9f81e90be9,c47b6f1f-4aad-4e1c-a5ea-43726b90ff1b,6c9ec642-84d7-4ca9-a446-3aa19a07ad9f,64c1e657-18d7-4898-9bba-836061f604bc,6fdfa82e-6825-4658-a162-a518011bffd8
366af8b4-92ec-4eaf-8bfc-c492a83ea9d3,NULL,2024-06-26 09:04:48,NULL,2024-06-26 09:07:04,2024-06-26 09:07:04,4450,2024-06-26 09:06:28,APPROVED,c8367fc3-d459-4b83-b48b-37521e6d4795,cbc7000e-bf7e-4d49-b3d6-bddfc8748ebf,838269f3-642f-4c24-86bb-afbed36ac4b7,351feddd-40d3-4f35-9289-21f7376ee501,7c657fc0-ddcf-428c-a889-729636f6badf,a3d2b1e9-d64f-46b7-85f5-af83442a5547
3724a09e-5b7c-46fb-aff3-2368e4037900,NULL,2024-02-06 10:06:40,NULL,2024-02-06 10:06:40,NULL,256.5,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,27d59306-60c8-429a-ac37-7e0f4f9343af,db554b88-61a4-4038-b26a-7b9f42e51d8a,d14af2b3-d44a-4d39-bbc9-063a2c4a8c5f,18426947-c262-4d09-8506-932ea98dfa07,a3d2b1e9-d64f-46b7-85f5-af83442a5547
37de2fae-3b47-42ce-b1b9-dcf7938fa473,NULL,2024-03-26 10:26:36,NULL,2024-03-26 10:26:36,NULL,12,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,2704aa96-6ccd-4f80-8adf-8766f2123eb3,0b6961c6-6536-4b05-9db6-5f2f089bb2a6,92436698-1dc5-4a89-8aba-812777f515cb,bf0e420c-91c3-433f-8dfb-112370f66e99,73c35bda-c637-4513-a758-b9491df12540
38044afb-4977-44c2-a3a1-90931a62996d,NULL,2024-07-03 09:30:50,NULL,2024-07-03 09:30:50,NULL,736,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,dc43b3d7-b2e0-459e-87b7-9fa301a8b83e,6ae6377c-a4bc-408a-8707-102a75b8e539,19208f5b-f7b4-4e5b-bc9b-be47dffe7335,0ee0d217-8bea-4cc9-a706-7db84a2cd1ae,a3d2b1e9-d64f-46b7-85f5-af83442a5547
39a788b7-fddc-49e4-8e45-095aec5c26a5,NULL,2024-04-18 09:02:30,NULL,2024-04-18 09:02:30,NULL,799,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,41ac9fc2-d389-4931-9fce-f6bb7b9a8659,aef11f19-63b3-4242-85dd-a1e9a9c614f6,eabe363f-3984-4f81-9349-7ed950f2ac2b,a2f9edf4-df43-4ab4-8105-e476bcae111f,c1e99329-85c4-457f-9e56-40760d57aff5
39f7e3d3-4583-424a-a379-73a1f4d2d459,NULL,2024-04-18 05:18:17,NULL,2024-04-18 05:18:17,NULL,456,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,d6a98d79-d5cb-4098-b0a4-a504720d660d,67436b99-11ac-4d7c-850f-b3c614e543a4,5d3f5f2b-0f1f-4bb6-bef5-9c479a0fd185,fe224afd-614e-4a4f-9b82-6a671b2a6fc2,8e9967a6-5915-45d4-a25e-11b1876d18df
3ae8f232-49b2-42f2-978a-d78bdd8707d8,NULL,2024-03-28 06:27:13,NULL,2024-03-28 06:27:13,NULL,181800,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,d0bdd6ab-452c-4412-b1f8-71760d50ac11,ea0fcd49-d4e5-44f1-a876-4bc1efe48de8,NULL,9f334f04-478c-4f50-ba10-bf0f8c5dd841,1c414d9d-c37d-47cd-9f7d-882d51abb8e6
3dd1b081-10ac-49dc-8867-ca485f8d20f7,NULL,2023-09-29 11:15:50,NULL,2023-09-29 11:15:50,NULL,4200,NULL,NOT_SUBMITTED,19430a8c-6324-4105-8fc5-b7973e8f5d7f,a6da9fe2-f741-48e6-8498-22691bddfa7d,646c7e67-a5a8-46f0-a16f-a829ed2393b2,4f82c555-a36e-4a28-b273-837a54036100,fb95cde1-b69e-4cb0-8eb4-63c89146b604,a3d2b1e9-d64f-46b7-85f5-af83442a5547
3eba7463-c66e-46cc-9958-bf678f3098ad,NULL,2024-02-12 06:38:20,NULL,2024-02-12 06:38:20,NULL,23.7,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,2874b74f-1077-413e-b9c1-ec45ff771f03,4213b58e-d70b-43dd-8d33-a8c94e18a7b3,7ee1eb5b-1c3f-49ed-a5f7-95fc107d4ac9,2e402574-1412-4b09-a72c-3b5f821f0fd7,a3d2b1e9-d64f-46b7-85f5-af83442a5547
3ecec7fa-31f2-442c-aeab-6a0d019dc271,NULL,2024-08-21 10:40:46,NULL,2024-08-21 10:40:46,NULL,100,NULL,NOT_SUBMITTED,b91189e3-47b3-44b1-a685-0252e97c7d1c,466abe20-a03a-4c53-b8e4-73b1015d4036,6015598c-f073-440c-9f2a-de481ae3336f,0622198c-bbf7-4bda-a23e-47f27395393e,3dc187e7-4b24-44c8-bfab-ff0c5c4ef68c,a3d2b1e9-d64f-46b7-85f5-af83442a5547
3fbf24c2-6b8e-4755-a88f-0349759cbe7d,NULL,2024-07-16 04:50:28,NULL,2024-07-16 04:50:28,NULL,666,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,e35e06a6-461f-45c4-bb77-2162527254af,43ac27c6-8970-4284-8310-1c273ef58ebe,NULL,1a3e324f-34e9-4b64-81ea-997eb1791640,a3d2b1e9-d64f-46b7-85f5-af83442a5547
3fdf8ee6-a8d7-445d-83ca-96bdd7248654,NULL,2024-05-23 04:10:02,NULL,2024-05-23 04:10:02,NULL,99,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,f0955828-bba2-4d45-990a-4b0acd07720d,0b0a393e-7877-41c4-b513-c049947e7da6,85984805-7388-4c3e-be6b-a124b1971694,d78e3c78-00fe-4e8d-9cd7-26030600aae4,a3d2b1e9-d64f-46b7-85f5-af83442a5547
40007b89-1a40-4bfe-88d5-64b7319fd314,NULL,2025-04-29 12:10:00,NULL,2025-04-29 12:31:58,2025-04-29 12:31:58,134800,2025-04-29 12:28:01,APPROVED,c0f385bf-790f-431d-8dc4-1bf83ba3a392,d246baf6-0d26-44d0-b3b0-3927ba6fb826,52391618-39d6-4053-a553-f12e25d82a13,4270c296-9940-4a58-8d56-993285dadf65,5e4b099b-929c-4436-bfb0-a810ad2c367f,2dc73d61-8642-42b9-bcea-817ee1d1abbf
400bb2e1-8036-482f-9ad6-e0c7f387dbb9,NULL,2024-07-03 09:28:33,NULL,2024-07-03 09:28:33,NULL,1000,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,5348bffa-c8b1-4f0a-8bc9-db2b1d0781c9,d41ceee1-66cd-4b2d-bb7e-c6120522cb73,7914d93f-b78a-45c5-8130-45c925564e05,dea4c0d3-0917-4d73-8ad0-d1c32b71e98a,73c35bda-c637-4513-a758-b9491df12540
409bc389-1ff2-4351-aa60-8677135d0716,NULL,2024-04-18 05:16:49,NULL,2024-04-18 05:16:49,NULL,988,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,2d9bbf42-4d6e-4ded-8bea-6a3cc73a63e0,8d0d6380-f576-4217-a7f0-6025f6b6718c,6d0931bd-0b31-472f-9050-fa4c25edd88f,1b524c53-0e35-449f-a6f4-4d97f1bcc558,8e9967a6-5915-45d4-a25e-11b1876d18df
41774730-d692-4af4-81f2-0cbc6c506c67,NULL,2024-08-27 13:07:46,NULL,2024-08-27 13:07:46,NULL,500,NULL,REQUESTED,b91189e3-47b3-44b1-a685-0252e97c7d1c,d421c7c2-f8ed-4e7a-ae83-98ffe78d1f4f,0f70ce18-4a8e-4637-9eda-979d51ee8836,c8e2b48c-40ea-4759-b3a5-756d4351cf88,0f04afbf-637f-45d4-b420-f5a4378c8f82,73c35bda-c637-4513-a758-b9491df12540
42a1393f-cc29-4544-a10c-ff4ffdf9735f,NULL,2024-02-28 07:16:30,NULL,2024-02-28 07:21:43,2024-02-28 07:21:43,844,2024-02-28 07:20:42,APPROVED,c8367fc3-d459-4b83-b48b-37521e6d4795,39225862-2faa-4f51-8547-ca8a1296f8f3,701058a8-63eb-45d6-8cb4-648f0814e86a,NULL,d2df67f1-51c7-4d5c-b39c-02bce24465d0,a3d2b1e9-d64f-46b7-85f5-af83442a5547
43200725-f9a9-4a02-9e1d-e4a2591e3270,NULL,2024-04-08 06:27:21,NULL,2024-04-08 06:35:04,2024-04-08 06:35:04,200,2024-04-08 06:33:51,APPROVED,3f8eb79e-f046-4317-adee-7b916a3ee09e,b991d391-04f2-4df3-9926-2ac978ea5096,9631aff7-a8f1-4e78-886b-fb7dbeaa4c17,b97b7866-7722-49a9-b74a-178a89eb0a8e,cdc08c54-7373-43ad-a552-213c7ad26240,73c35bda-c637-4513-a758-b9491df12540
43bde73f-8dbe-4ade-a075-c89c0a7f8679,NULL,2025-04-30 06:00:55,NULL,2025-04-30 06:39:35,NULL,660.2,2025-04-30 06:32:38,REJECTED,c0f385bf-790f-431d-8dc4-1bf83ba3a392,a5bc1de9-9df3-4259-8b1f-8e9f81e90be9,cd60ffe4-01cf-4361-b89b-b5c0e22e04f3,69a7ac01-d01c-4a0f-89a8-c89edf6dbe27,64c1e657-18d7-4898-9bba-836061f604bc,6fdfa82e-6825-4658-a162-a518011bffd8
440dd126-b3e0-444d-a86d-8335b3f33c1c,NULL,2024-07-08 06:17:39,NULL,2024-07-08 03:29:51,2024-07-08 03:29:51,1110,2024-07-08 06:18:52,APPROVED,b91189e3-47b3-44b1-a685-0252e97c7d1c,68f7002e-49c0-4cad-8b79-87c4c26bf34a,c3b15549-4e72-4a1f-b2e3-c55934229f7f,12f83f34-dc81-4159-9abb-c0f08d4cfa09,55e70d1b-6677-45e4-913d-fed2b0810964,73c35bda-c637-4513-a758-b9491df12540
457306a5-95ee-4cba-a736-f89c154b59e6,NULL,2024-02-12 08:28:27,NULL,2024-06-26 04:23:55,NULL,4564,2024-06-26 04:23:55,REQUESTED,3f8eb79e-f046-4317-adee-7b916a3ee09e,94642b88-18eb-4563-b112-1442fff1a4c3,e4ff4519-05b0-401c-a583-448cf4b31638,a4db2cd9-2801-4ee2-bf9e-ca5e0ff81455,9e8119d0-cbdd-4f73-8911-08be7d47d2ac,73c35bda-c637-4513-a758-b9491df12540
45d16ff0-91e0-457f-be51-655b85e660a7,NULL,2024-02-12 06:38:21,NULL,2024-02-12 06:38:21,NULL,55.3,NULL,NOT_SUBMITTED,c8367fc3-d459-4b83-b48b-37521e6d4795,2874b74f-1077-413e-b9c1-ec45ff771f03,95a4b5ed-93fc-4f59-b3d7-f8dfa374b24d,f98be683-97f0-4cdd-a986-f2b0d67f4b5c,2e402574-1412-4b09-a72c-3b5f821f0fd7,a3d2b1e9-d64f-46b7-85f5-af83442a5547
46ac3e6d-40d4-4450-a029-21bbcdcffefa,NULL,2024-07-05 06:15:21,NULL,2024-07-05 06:17:13,2024-07-05 06:17:13,10,2024-07-05 06:16:48,APPROVED,b91189e3-47b3-44b1-a685-0252e97c7d1c,84994e15-f534-4590-8a7d-9d3acfb3c4a2,0dd7eb85-6f1c-40c5-bba5-ac323e0292c5,ce91ffff-1cec-4d56-8e1e-dc83689d7946,89601c20-7edf-47be-801e-b3adf21c3219,c1e99329-85c4-457f-9e56-40760d57aff5
