id,created_by,created_date,updated_by,updated_date,status,job_detail_id,user_id
4aa1d319-002e-462f-8179-0c3c1445cecf,NULL,2025-04-15 05:51:22,NULL,2025-04-15 05:51:22,PENDING,7e86b315-f215-4b60-8129-8aff3155327b,c82a9f16-ea31-458b-a587-96b42f35dc81
4e393aa8-151e-48c8-a4fb-87e246cc28a8,NULL,2022-03-17 09:43:23,NULL,2022-03-17 09:43:23,PENDING,7404fd03-4c0a-4e9b-87f5-4698486b9164,c76f6363-d975-4aa6-b43d-6fb014ba0e26
50d251a9-7345-48da-a327-d07526239668,NULL,2023-07-24 09:37:35,NULL,2023-07-24 09:37:35,PENDING,01e0db0c-c0df-43a1-86e2-5fecf418829f,03
524ab3b9-3547-49d6-853e-378c8665dd6c,NULL,2022-02-16 07:52:35,NULL,2022-02-16 07:52:35,PENDING,01bf8a5b-33ee-4997-a73c-a79a76131058,616bd6ad-2fb0-4073-9ba6-dfa15fbe0db0
5777a8bd-c805-47f0-8956-7f4661755d99,NULL,2022-01-18 13:08:56,NULL,2022-01-18 13:09:09,ACCEPTED_PENDING,8bd41c14-ba65-4365-bada-b607473cedeb,54fea194-4220-40ff-83dd-00c5a946dc25
57d5a5d5-e7fb-4148-a657-526403f98e90,NULL,2023-07-18 09:29:45,NULL,2023-07-18 09:29:45,PENDING,efe59230-9593-4077-a3f2-a9c893f61b8f,03
58a9ab1c-6b51-4cb9-9924-dd61073727c4,NULL,2022-03-23 06:53:06,NULL,2022-03-23 13:50:10,ACCEPTED_PENDING,922e3248-94b5-47e8-8ae8-68b2e83f287b,9e11456c-f0f6-48c7-9cbf-6f4447379727
5940980d-b316-43f4-85ae-fc156b201f27,NULL,2022-03-17 10:14:45,NULL,2022-03-17 10:14:45,PENDING,7404fd03-4c0a-4e9b-87f5-4698486b9164,2e6c0e42-bc62-4491-baa2-902e4a319d4a
595e820b-33a0-4540-9084-d370af4fbc22,NULL,2023-05-19 07:14:47,NULL,2023-05-19 07:14:47,PENDING,9749aeb2-00a7-45bc-be40-7c287a36105a,c0f45f6f-019e-4730-935a-008177050ae9
598701c1-fc13-4a6b-bb7b-beaf8cda79eb,NULL,2022-12-27 06:34:25,NULL,2022-12-30 09:42:14,ACCEPTED_PENDING,0bca576c-8df9-4b7e-9eea-1d6a168b5579,54fea194-4220-40ff-83dd-00c5a946dc25
59979a72-35ea-442a-82bb-81b2ce7fecdf,NULL,2023-03-23 09:18:06,NULL,2023-03-23 10:45:32,ACCEPTED,01563a68-580a-4615-ab31-52b0c10312b8,54fea194-4220-40ff-83dd-00c5a946dc25
59fb29f4-4475-4ce1-ade4-659b883ec3b2,NULL,2022-12-30 09:38:10,NULL,2022-12-30 10:02:01,ACCEPTED_PENDING,c7b4360b-cd34-468a-aeb0-a3bf6a0dd735,54fea194-4220-40ff-83dd-00c5a946dc25
5f0378f8-ebab-4828-95f1-cb9df6d59be7,NULL,2022-12-21 08:54:37,NULL,2022-12-21 08:57:05,ACCEPTED,98fbd03c-535a-4cd5-be93-e00cf92793c2,9e11456c-f0f6-48c7-9cbf-6f4447379727
6101a77b-d59c-4b1b-bcc7-5f67ec21d4dd,NULL,2023-08-04 05:14:11,NULL,2023-08-04 05:14:11,PENDING,01e0db0c-c0df-43a1-86e2-5fecf418829f,c0f45f6f-019e-4730-935a-008177050ae9
6328d22f-956e-4eb4-b750-fa71b3b0deb2,NULL,2025-04-15 06:09:44,NULL,2025-04-15 06:09:44,PENDING,7e86b315-f215-4b60-8129-8aff3155327b,69f2dc21-c175-4956-8731-c1266ec90d98
638afc35-67a4-4832-ae57-902cd254526f,1459f8aa-5b5e-45f2-9bdc-f3097960a439,2023-05-16 03:05:54,02c45705-3dd6-4df1-af0b-b5fddddf1cad,2023-05-16 03:05:54,PENDING,ff15f488-db86-4772-a835-9761377fec4f,5e306ab8-4160-42ee-82a7-b56978f401a6
65ad835a-f3b0-4ebe-9264-2604dc121ace,NULL,2023-03-21 05:18:57,NULL,2023-03-23 09:10:29,ACCEPTED,13c16671-5fe7-4344-a7a3-c5ea3b4a40ef,54fea194-4220-40ff-83dd-00c5a946dc25
682a9c42-21f1-4b09-975b-d7a4925a4996,NULL,2022-03-17 10:17:15,NULL,2022-03-17 10:17:15,PENDING,7404fd03-4c0a-4e9b-87f5-4698486b9164,a6749bf4-c2e7-43c1-af94-0a7651c6c4b5
686b66bc-b945-402d-96c4-f74efd89dd30,NULL,2022-03-17 09:48:41,NULL,2022-03-17 09:48:41,PENDING,7404fd03-4c0a-4e9b-87f5-4698486b9164,2e476b07-6122-4afe-8cf7-014fe606025c
6d1e922c-5c9f-4b80-87f5-92f2a56d0a15,NULL,2023-07-17 12:03:07,NULL,2023-07-17 12:03:07,PENDING,fba6e6ea-f6f8-4c80-88d3-bcefe674cfc6,992f7c4a-eff6-4332-b7ee-976cb5963a97
6e015450-1edd-4f9a-8d7f-9b8fe009284d,NULL,2023-07-21 11:20:12,NULL,2023-07-27 09:44:40,ACCEPTED,c8ea1cc7-be75-4bb0-be72-b062dc421501,a11250bd-7b70-421d-8001-2783ae6b9fb7
6f27ba05-b147-48f5-a6e2-07d0ec320997,NULL,2022-02-07 08:02:48,NULL,2022-02-07 08:02:48,PENDING,ef474866-9962-4eaf-9a43-0e9f085ac1ac,ac83d35b-01b6-499c-8368-e08876e6a195
6f3638d6-0fa0-492f-8c5e-3b2f95bb0288,NULL,2022-09-28 04:49:31,NULL,2022-09-28 05:03:54,ACCEPTED,167752ba-3631-46a9-b0ca-ec0c5cd6c99d,9e11456c-f0f6-48c7-9cbf-6f4447379727
6f65ad01-63f7-4cef-b369-335247c225f2,NULL,2022-02-11 08:42:06,NULL,2022-02-11 08:42:06,PENDING,9b24cf08-d5b9-4d83-a2ef-a03df4f16959,c0f45f6f-019e-4730-935a-008177050ae9
70925f3c-cdb1-4e84-b4b0-522c5c3d1344,NULL,2022-02-16 07:52:36,NULL,2022-02-16 07:52:36,PENDING,01bf8a5b-33ee-4997-a73c-a79a76131058,1a4bdf39-df56-418a-aa07-dfc646b4b1b1
711a0f1d-57cb-46cd-a015-1870b56029bb,NULL,2023-06-09 13:30:41,NULL,2023-07-13 05:02:19,ACCEPTED_PENDING,c54e1708-8e37-4655-bd97-77f0e6fbde88,9e11456c-f0f6-48c7-9cbf-6f4447379727
713a45c2-8d68-4641-9916-56f7f142d490,NULL,2022-01-18 15:28:45,NULL,2022-01-18 15:37:39,ACCEPTED,fb4ec3f4-5da7-4fa9-a0e3-358a9b4624d2,54fea194-4220-40ff-83dd-00c5a946dc25
72f967d3-3f0e-4aba-bf77-670303b4a531,NULL,2022-12-30 09:58:42,NULL,2023-01-10 09:29:29,ACCEPTED_PENDING,caf0b5ec-1607-45fb-b2c6-ea6f49750b11,54fea194-4220-40ff-83dd-00c5a946dc25
741b3778-77c7-4830-aefd-8243fd8022da,NULL,2023-06-30 11:48:00,NULL,2023-06-30 11:48:00,PENDING,9749aeb2-00a7-45bc-be40-7c287a36105a,f60a410a-90b9-496e-a2bd-98a380918b68
7494b46f-916a-4cae-abc6-8180904742ee,NULL,2022-08-29 04:47:38,NULL,2022-08-29 05:06:43,ACCEPTED,df4a198e-6a05-41a8-bfc6-703eb8b70846,9e11456c-f0f6-48c7-9cbf-6f4447379727
75a6bd70-1005-4262-ab11-fcfe73eb66a1,NULL,2021-12-29 12:17:01,NULL,2021-12-29 12:18:35,ACCEPTED_PENDING,579cdd09-f998-4a80-aa85-d0940d719c96,03
761b07e6-d0ec-443f-8311-3efceefdc0b8,NULL,2023-01-12 09:49:58,NULL,2023-01-12 09:51:55,ACCEPTED_PENDING,a23e44df-f3bd-4707-8d6b-698c1fba83a8,54fea194-4220-40ff-83dd-00c5a946dc25
790afc9a-2adc-49b6-8bad-7c5ddd1fb161,NULL,2022-02-11 08:42:07,NULL,2022-03-24 09:46:19,ACCEPTED_PENDING,9b24cf08-d5b9-4d83-a2ef-a03df4f16959,9e11456c-f0f6-48c7-9cbf-6f4447379727
790cf518-33a5-47d0-a624-e859f6f31780,NULL,2022-02-24 12:16:29,NULL,2022-02-24 12:25:49,ACCEPTED_PENDING,56733f21-c340-4bea-b97c-1d3101bf7d83,9e11456c-f0f6-48c7-9cbf-6f4447379727
792cce52-2ac1-4206-ad70-58eaf36944e6,NULL,2022-12-15 09:18:26,NULL,2022-12-15 09:37:39,ACCEPTED_PENDING,d7fb28d7-4cc1-40dc-b03c-5a9e11629dfa,9e11456c-f0f6-48c7-9cbf-6f4447379727
7c53fbeb-e534-4f6d-b1f3-6996fa4709db,NULL,2023-04-27 04:54:54,NULL,2023-04-27 04:57:08,ACCEPTED_PENDING,141a5256-ad5a-48d0-822e-77232bf44042,f94c9423-2671-4c2a-bcbe-c668e22ea84e
7e93a1ec-afe7-42b2-ba70-d3af0a12cdeb,NULL,2022-02-16 07:52:41,NULL,2022-02-16 07:52:41,PENDING,01bf8a5b-33ee-4997-a73c-a79a76131058,a6749bf4-c2e7-43c1-af94-0a7651c6c4b5
7ff52002-391e-4e8a-847c-77285717f4db,NULL,2023-03-15 05:48:54,NULL,2023-03-15 05:48:54,PENDING,ba78b26d-67c8-4002-a6d7-d618ead42ba5,9e11456c-f0f6-48c7-9cbf-6f4447379727
81dd9fc8-e4c5-47eb-a4a6-bae3e9e85bd5,NULL,2023-03-21 05:02:15,NULL,2023-09-29 05:21:21,ACCEPTED_PENDING,d4fc995a-603b-42b0-8eb0-00ccc4caed55,9e11456c-f0f6-48c7-9cbf-6f4447379727
8637d109-542f-4cc7-a6b1-be642e984696,NULL,2023-07-07 12:01:56,NULL,2023-07-07 12:01:56,PENDING,4addbe48-e1e9-4f32-8932-4444582ba25f,c0f45f6f-019e-4730-935a-008177050ae9
8bb5fa71-1444-42cd-bda2-0ab8b8aefe50,NULL,2023-07-13 12:47:07,NULL,2023-07-13 12:47:07,PENDING,fba6e6ea-f6f8-4c80-88d3-bcefe674cfc6,63a18d0e-23ce-454c-be47-31758e7360db
8d80645a-3fbf-41c6-8f17-a00fd7c22c72,NULL,2022-02-07 08:02:46,NULL,2022-02-14 17:43:04,ACCEPTED_PENDING,ef474866-9962-4eaf-9a43-0e9f085ac1ac,9e11456c-f0f6-48c7-9cbf-6f4447379727
8fc06252-0c43-4dad-8046-73ef79b928eb,NULL,2022-03-17 10:42:42,NULL,2022-03-17 10:42:42,PENDING,7404fd03-4c0a-4e9b-87f5-4698486b9164,911a9253-15a2-44d2-9154-f4bc354b638f
9130e8f2-5a3b-4864-a0ac-c058c555735a,NULL,2023-07-13 12:26:33,NULL,2023-07-21 05:25:38,ACCEPTED_PENDING,efe59230-9593-4077-a3f2-a9c893f61b8f,9e11456c-f0f6-48c7-9cbf-6f4447379727
94260a7c-0dc2-4e75-91c1-bb25f84846ac,NULL,2023-07-12 14:04:02,NULL,2023-07-12 14:04:02,PENDING,01563a68-580a-4615-ab31-52b0c10312b8,9e11456c-f0f6-48c7-9cbf-6f4447379727
94c6dcbc-8570-4d12-a532-3ec5dd35a2cd,NULL,2022-03-17 10:42:01,NULL,2022-03-17 10:42:01,PENDING,7404fd03-4c0a-4e9b-87f5-4698486b9164,e138cae2-07e7-407f-ad9a-e069863f4c07
94cd1ef9-fd81-48b3-81a8-cf1c0b2e3ef3,NULL,2022-02-16 07:52:39,NULL,2022-02-16 07:52:39,PENDING,01bf8a5b-33ee-4997-a73c-a79a76131058,e2d42310-5053-4cd1-bcd6-ef7e7409d7a1
95dd084d-7a71-4b27-b5ac-9eefc2f7655b,NULL,2022-02-28 06:36:03,NULL,2022-03-23 06:49:43,ACCEPTED_PENDING,7404fd03-4c0a-4e9b-87f5-4698486b9164,9e11456c-f0f6-48c7-9cbf-6f4447379727
966e7368-7545-4fd4-942e-842cbfbc2a95,NULL,2025-04-18 04:27:01,NULL,2025-04-18 04:27:01,PENDING,d09f594b-d71c-4374-bc3b-6ba5efbe18d2,aaf44c71-7aee-40b6-a305-563d23f85a4f
9695483c-f0a9-4c23-80f6-56cb3e2ffcbd,NULL,2023-05-30 06:17:14,NULL,2024-01-24 07:02:04,ACCEPTED,f5b1ce67-7ba9-4273-b46c-be19cdbee1aa,9e11456c-f0f6-48c7-9cbf-6f4447379727
9ff55a72-addf-41b4-bf71-a2f12bfa0f28,NULL,2022-02-16 07:52:34,NULL,2022-02-16 07:52:34,PENDING,01bf8a5b-33ee-4997-a73c-a79a76131058,e97fb668-d7b2-4d2f-905f-869dde2e5b41
a21b9c4b-2a58-4964-8131-196942944ea5,NULL,2022-03-17 10:10:29,NULL,2022-03-17 10:10:29,PENDING,7404fd03-4c0a-4e9b-87f5-4698486b9164,995f5d0a-dc6c-4284-b887-2905f4009196
a4d65528-5b01-49a6-8ad2-79671c88ecb5,NULL,2023-06-19 10:34:55,NULL,2023-06-19 10:34:55,PENDING,0956578a-cce4-45f2-9510-1faa596a0465,d92d8e30-7219-48b1-b67c-497822199b9a
a504652e-b561-4dc3-9db4-b50c230255f7,NULL,2022-04-01 09:45:08,NULL,2022-04-01 09:45:08,PENDING,75c58e2f-9889-47ad-a2f9-d05d72fb18b6,c0f45f6f-019e-4730-935a-008177050ae9
a60b2412-dfb2-4324-b73f-a2ab9475c362,NULL,2022-03-17 09:50:02,NULL,2022-03-17 09:50:02,PENDING,7404fd03-4c0a-4e9b-87f5-4698486b9164,1907fee0-86e9-41ba-8394-2da4a3d423fb
a663d5ee-563b-460e-b187-178310cf4b21,NULL,2022-02-16 07:52:40,NULL,2022-02-16 07:52:40,PENDING,01bf8a5b-33ee-4997-a73c-a79a76131058,23c20e8f-91a0-43d1-a653-2f1336b4d596
a8433f64-5883-47e3-8db8-47dc51af55a1,NULL,2022-03-23 10:33:35,NULL,2022-03-24 09:45:07,ACCEPTED_PENDING,3241a10a-a1bd-4ccd-8469-7a6386fa056a,9e11456c-f0f6-48c7-9cbf-6f4447379727
aaa5c392-7822-4fab-9140-691e24ad28fb,NULL,2023-06-13 05:56:09,NULL,2023-06-13 05:56:09,PENDING,c54e1708-8e37-4655-bd97-77f0e6fbde88,c0f45f6f-019e-4730-935a-008177050ae9
ad03b14c-b71d-46c6-a1be-92f78f75c929,NULL,2025-04-17 04:56:31,NULL,2025-04-17 05:03:52,ACCEPTED_PENDING,b640e1c1-a6d3-4efb-8593-7782017a7ec3,afec7c30-aba6-47b6-b5b6-e98f07f34f82
af9a09e2-ff8c-4c08-a317-3fbec071041d,NULL,2025-04-18 04:10:49,NULL,2025-04-18 04:10:49,PENDING,3b261590-4214-4593-b9ee-9d9b7c96e6b0,8fc070b3-cee5-4ce0-b6a5-abcb2e7212b4
b099d126-7cfd-4e14-b9fc-219dd5a1627e,NULL,2022-03-17 08:47:57,NULL,2022-03-17 08:47:57,PENDING,7404fd03-4c0a-4e9b-87f5-4698486b9164,3202d55e-e40d-4e5c-b0f9-11a96325d342
b2a14d65-72b7-4bec-8890-4dfa36e22834,NULL,2023-07-13 12:26:31,NULL,2023-07-13 12:26:31,PENDING,efe59230-9593-4077-a3f2-a9c893f61b8f,9a7343fd-400c-4d9c-9337-36f169d4d659
b462b761-325b-4c45-bd35-6a8420d28f58,NULL,2023-01-09 10:43:21,NULL,2023-01-09 10:52:44,ACCEPTED,62a325d2-03b2-44a2-9783-60b838ff39ad,54fea194-4220-40ff-83dd-00c5a946dc25
b683569a-719f-4f0b-9c31-eb21912d685d,NULL,2025-04-24 03:31:27,NULL,2025-04-24 03:31:27,PENDING,3b261590-4214-4593-b9ee-9d9b7c96e6b0,298fb802-e72d-439c-86f6-0555af39f2eb
b8c9e6e5-dd60-4ddf-8fba-1a43693a61aa,NULL,2023-07-13 05:27:35,NULL,2023-07-13 05:27:35,PENDING,17ecc648-f7fd-4bf0-8d08-59bd5271765a,71d32f57-2672-4ca8-b784-2844c1c93d2a
bbdf738f-abc7-42be-ae82-0baf8bb0dd61,NULL,2023-06-09 07:01:53,NULL,2023-06-09 07:01:53,PENDING,0717ecf7-2b20-4f25-baf0-ae10461a3191,54fea194-4220-40ff-83dd-00c5a946dc25
bd2785e5-06a3-4560-bc12-c34d838a7a16,NULL,2025-04-10 10:35:01,NULL,2025-04-10 10:35:01,PENDING,7e86b315-f215-4b60-8129-8aff3155327b,2ffcdefc-8dc1-4eda-84cd-19adfdfb2ae5
bd939792-8f11-4136-af10-888e01bff94a,NULL,2023-07-21 11:19:31,NULL,2023-07-21 11:19:31,PENDING,c8ea1cc7-be75-4bb0-be72-b062dc421501,992f7c4a-eff6-4332-b7ee-976cb5963a97
bf9f666c-e0ab-49d1-8f1c-89de26129993,NULL,2025-04-17 03:47:40,NULL,2025-04-17 03:48:41,ACCEPTED_PENDING,bf38f173-c63d-451d-81cf-59aef81d4a3e,54fea194-4220-40ff-83dd-00c5a946dc25
c4adcfd3-1c86-4adf-9caa-6c789e61656f,NULL,2023-07-18 04:42:44,NULL,2023-07-18 04:42:44,PENDING,027f3513-ce7a-4d5d-8ff2-335435b19bc0,0c36a187-4358-49d8-96da-a03c74687490
